bioID,year,stint_y,total_award_score,tmID,franchID,confID,rank,playoff,firstRound,semis,finals,won_team,lost_team,GP_x,homeW,homeL,awayW,awayL,confW,confL,W,L,coachID,stint_x,won_coach,lost_coach,post_wins,post_losses,GP_y,GS,PostGP,PostGS,weighted_score,post_weighted_score,playoff_next_year
haynikr01w,6,0,0.0,SAC,SAC,WE,1,1,W,W,W,25,9,34,15,2,10,7,17,5,7.0,1.0,whisejo99w,0,25,9,7,1,30,0,8,0,182.40000000000006,38.6,1.0
lawsoka01w,6,0,0.0,SAC,SAC,WE,1,1,W,W,W,25,9,34,15,2,10,7,17,5,7.0,1.0,whisejo99w,0,25,9,7,1,24,1,8,2,248.7,112.94999999999999,1.0
maigaha01w,6,0,0.0,SAC,SAC,WE,1,1,W,W,W,25,9,34,15,2,10,7,17,5,7.0,1.0,whisejo99w,0,25,9,7,1,34,0,8,0,183.25000000000003,39.0,1.0
miaomi01w,6,0,0.0,SAC,SAC,WE,1,1,W,W,W,25,9,34,15,2,10,7,17,5,7.0,1.0,whisejo99w,0,25,9,7,1,18,0,0,0,52.35,0.0,1.0
newtoch01w,6,0,0.0,SAC,SAC,WE,1,1,W,W,W,25,9,34,15,2,10,7,17,5,7.0,1.0,whisejo99w,0,25,9,7,1,34,34,8,8,273.6,69.39999999999999,1.0
penicti01w,6,0,0.0,SAC,SAC,WE,1,1,W,W,W,25,9,34,15,2,10,7,17,5,7.0,1.0,whisejo99w,0,25,9,7,1,34,33,6,6,380.59999999999997,65.85,1.0
powelni01w,6,0,0.0,SAC,SAC,WE,1,1,W,W,W,25,9,34,15,2,10,7,17,5,7.0,1.0,whisejo99w,0,25,9,7,1,34,34,8,8,503.40000000000015,120.3,1.0
scottol01w,6,0,0.0,SAC,SAC,WE,1,1,W,W,W,25,9,34,15,2,10,7,17,5,7.0,1.0,whisejo99w,0,25,9,7,1,18,0,7,0,65.55000000000001,16.1,1.0
walkede01w,6,0,0.0,SAC,SAC,WE,1,1,W,W,W,25,9,34,15,2,10,7,17,5,7.0,1.0,whisejo99w,0,25,9,7,1,22,19,6,0,342.3500000000001,75.8,1.0
brunsre01w,7,0,0.0,SAC,SAC,WE,2,1,W,W,L,21,13,34,14,3,7,10,10,10,6.0,3.0,whisejo99w,0,21,13,6,3,34,14,9,0,315.65,76.99999999999997,1.0
griffyo01w,7,0,6.0,SAC,SAC,WE,2,1,W,W,L,21,13,34,14,3,7,10,10,10,6.0,3.0,whisejo99w,0,21,13,6,3,34,34,9,9,499.2,152.75,1.0
haynikr01w,7,0,0.0,SAC,SAC,WE,2,1,W,W,L,21,13,34,14,3,7,10,10,10,6.0,3.0,whisejo99w,0,21,13,6,3,34,0,9,0,215.74999999999997,67.4,1.0
lawsoka01w,7,0,0.0,SAC,SAC,WE,2,1,W,W,L,21,13,34,14,3,7,10,10,10,6.0,3.0,whisejo99w,0,21,13,6,3,34,6,9,9,364.40000000000003,142.8,1.0
maigaha01w,7,0,0.0,SAC,SAC,WE,2,1,W,W,L,21,13,34,14,3,7,10,10,10,6.0,3.0,whisejo99w,0,21,13,6,3,34,7,9,0,242.20000000000005,52.4,1.0
penicti01w,7,0,4.0,SAC,SAC,WE,2,1,W,W,L,21,13,34,14,3,7,10,10,10,6.0,3.0,whisejo99w,0,21,13,6,3,34,34,9,9,341.5,87.95000000000002,1.0
powelni01w,7,0,0.0,SAC,SAC,WE,2,1,W,W,L,21,13,34,14,3,7,10,10,10,6.0,3.0,whisejo99w,0,21,13,6,3,34,34,9,9,457.19999999999993,134.54999999999998,1.0
smithki01w,7,0,0.0,SAC,SAC,WE,2,1,W,W,L,21,13,34,14,3,7,10,10,10,6.0,3.0,whisejo99w,0,21,13,6,3,31,0,5,0,126.1,5.05,1.0
walkede01w,7,0,0.0,SAC,SAC,WE,2,1,W,W,L,21,13,34,14,3,7,10,10,10,6.0,3.0,whisejo99w,0,21,13,6,3,23,8,9,9,250.35000000000002,114.75,1.0
wilkibr01w,7,0,0.0,SAC,SAC,WE,2,1,W,W,L,21,13,34,14,3,7,10,10,10,6.0,3.0,whisejo99w,0,21,13,6,3,4,0,0,0,6.3,0.0,1.0
atkinla01w,8,0,0.0,SAC,SAC,WE,3,1,L,,,19,15,34,12,5,7,10,12,10,1.0,2.0,bouceje01w,0,19,15,1,2,28,0,2,0,90.94999999999999,1.4000000000000001,1.0
brunsre01w,8,0,0.0,SAC,SAC,WE,3,1,L,,,19,15,34,12,5,7,10,12,10,1.0,2.0,bouceje01w,0,19,15,1,2,33,29,3,3,509.1000000000001,50.74999999999999,1.0
frohlli01w,8,0,0.0,SAC,SAC,WE,3,1,L,,,19,15,34,12,5,7,10,12,10,1.0,2.0,bouceje01w,0,19,15,1,2,10,0,1,0,20.4,4.050000000000001,1.0
griffyo01w,8,0,0.0,SAC,SAC,WE,3,1,L,,,19,15,34,12,5,7,10,12,10,1.0,2.0,bouceje01w,0,19,15,1,2,32,32,3,3,374.49999999999994,34.400000000000006,1.0
haynikr01w,8,0,0.0,SAC,SAC,WE,3,1,L,,,19,15,34,12,5,7,10,12,10,1.0,2.0,bouceje01w,0,19,15,1,2,34,2,3,0,208.50000000000003,23.35,1.0
lawsoka01w,8,0,0.0,SAC,SAC,WE,3,1,L,,,19,15,34,12,5,7,10,12,10,1.0,2.0,bouceje01w,0,19,15,1,2,34,0,3,0,443.70000000000005,44.550000000000004,1.0
newtoch01w,8,0,0.0,SAC,SAC,WE,3,1,L,,,19,15,34,12,5,7,10,12,10,1.0,2.0,bouceje01w,0,19,15,1,2,34,34,3,3,314.0,19.400000000000002,1.0
penicti01w,8,0,0.0,SAC,SAC,WE,3,1,L,,,19,15,34,12,5,7,10,12,10,1.0,2.0,bouceje01w,0,19,15,1,2,32,32,3,3,324.70000000000005,31.049999999999997,1.0
powelni01w,8,0,0.0,SAC,SAC,WE,3,1,L,,,19,15,34,12,5,7,10,12,10,1.0,2.0,bouceje01w,0,19,15,1,2,34,34,3,3,555.0500000000002,50.85,1.0
smithki01w,8,0,0.0,SAC,SAC,WE,3,1,L,,,19,15,34,12,5,7,10,12,10,1.0,2.0,bouceje01w,0,19,15,1,2,3,0,0,0,1.5000000000000002,0.0,1.0
walkede01w,8,0,0.0,SAC,SAC,WE,3,1,L,,,19,15,34,12,5,7,10,12,10,1.0,2.0,bouceje01w,0,19,15,1,2,5,5,0,0,54.0,0.0,1.0
williad01w,8,0,0.0,SAC,SAC,WE,3,1,L,,,19,15,34,12,5,7,10,12,10,1.0,2.0,bouceje01w,0,19,15,1,2,34,2,3,0,288.09999999999997,22.7,1.0
allench01w,9,0,0.0,SAC,SAC,WE,4,1,L,,,18,16,34,13,4,5,12,9,11,1.0,2.0,bouceje01w,0,18,16,1,2,6,0,2,0,21.049999999999994,0.40000000000000013,1.0
atkinla01w,9,0,0.0,SAC,SAC,WE,4,1,L,,,18,16,34,13,4,5,12,9,11,1.0,2.0,bouceje01w,0,18,16,1,2,5,1,0,0,27.950000000000003,0.0,1.0
brunsre01w,9,0,0.0,SAC,SAC,WE,4,1,L,,,18,16,34,13,4,5,12,9,11,1.0,2.0,bouceje01w,0,18,16,1,2,30,30,0,0,413.45,0.0,1.0
frankaq01w,9,0,0.0,SAC,SAC,WE,4,1,L,,,18,16,34,13,4,5,12,9,11,1.0,2.0,bouceje01w,0,18,16,1,2,34,0,3,0,133.90000000000003,6.0,1.0
harpela01w,9,0,0.0,SAC,SAC,WE,4,1,L,,,18,16,34,13,4,5,12,9,11,1.0,2.0,bouceje01w,0,18,16,1,2,34,1,3,0,272.90000000000003,15.95,1.0
kellycr01w,9,0,0.0,SAC,SAC,WE,4,1,L,,,18,16,34,13,4,5,12,9,11,1.0,2.0,bouceje01w,0,18,16,1,2,33,4,3,3,300.74999999999994,41.75,1.0
lawsoka01w,9,0,0.0,SAC,SAC,WE,4,1,L,,,18,16,34,13,4,5,12,9,11,1.0,2.0,bouceje01w,0,18,16,1,2,32,32,3,3,458.3000000000001,40.55,1.0
newtoch01w,9,0,0.0,SAC,SAC,WE,4,1,L,,,18,16,34,13,4,5,12,9,11,1.0,2.0,bouceje01w,0,18,16,1,2,26,0,3,0,174.45000000000002,17.95,1.0
penicti01w,9,0,0.0,SAC,SAC,WE,4,1,L,,,18,16,34,13,4,5,12,9,11,1.0,2.0,bouceje01w,0,18,16,1,2,33,33,3,3,424.25,51.65,1.0
powelni01w,9,0,0.0,SAC,SAC,WE,4,1,L,,,18,16,34,13,4,5,12,9,11,1.0,2.0,bouceje01w,0,18,16,1,2,34,33,3,3,550.7,59.1,1.0
smithki01w,9,0,0.0,SAC,SAC,WE,4,1,L,,,18,16,34,13,4,5,12,9,11,1.0,2.0,bouceje01w,0,18,16,1,2,21,0,0,0,58.20000000000001,0.0,1.0
walkede01w,9,0,0.0,SAC,SAC,WE,4,1,L,,,18,16,34,13,4,5,12,9,11,1.0,2.0,bouceje01w,0,18,16,1,2,7,0,3,0,17.55,24.45,1.0
williad01w,9,0,0.0,SAC,SAC,WE,4,1,L,,,18,16,34,13,4,5,12,9,11,1.0,2.0,bouceje01w,0,18,16,1,2,34,33,3,3,306.1000000000001,29.900000000000002,0.0
boddiwh01w,10,0,0.0,SAC,SAC,WE,6,0,,,,12,22,34,7,10,5,12,6,14,,,bouceje01w,1,3,10,0,0,4,0,0,0,2.8500000000000005,0.0,0.0
brunsre01w,10,0,0.0,SAC,SAC,WE,6,0,,,,12,22,34,7,10,5,12,6,14,,,bouceje01w,1,3,10,0,0,27,17,0,0,390.00000000000006,0.0,0.0
harpela01w,10,0,0.0,SAC,SAC,WE,6,0,,,,12,22,34,7,10,5,12,6,14,,,bouceje01w,1,3,10,0,0,33,11,0,0,227.04999999999998,0.0,0.0
haynikr01w,10,2,0.0,SAC,SAC,WE,6,0,,,,12,22,34,7,10,5,12,6,14,,,bouceje01w,1,3,10,0,0,9,1,0,0,71.05000000000001,0.0,0.0
kellycr01w,10,1,0.0,SAC,SAC,WE,6,0,,,,12,22,34,7,10,5,12,6,14,,,bouceje01w,1,3,10,0,0,23,4,0,0,132.75000000000003,0.0,0.0
lawsoka01w,10,0,0.0,SAC,SAC,WE,6,0,,,,12,22,34,7,10,5,12,6,14,,,bouceje01w,1,3,10,0,0,25,5,0,0,297.09999999999997,0.0,0.0
maigaha01w,10,0,0.0,SAC,SAC,WE,6,0,,,,12,22,34,7,10,5,12,6,14,,,bouceje01w,1,3,10,0,0,34,5,0,0,348.04999999999995,0.0,0.0
newtoch01w,10,0,0.0,SAC,SAC,WE,6,0,,,,12,22,34,7,10,5,12,6,14,,,bouceje01w,1,3,10,0,0,23,0,0,0,131.1,0.0,0.0
parisco01w,10,0,0.0,SAC,SAC,WE,6,0,,,,12,22,34,7,10,5,12,6,14,,,bouceje01w,1,3,10,0,0,33,6,0,0,225.55000000000004,0.0,0.0
penicti01w,10,0,0.0,SAC,SAC,WE,6,0,,,,12,22,34,7,10,5,12,6,14,,,bouceje01w,1,3,10,0,0,30,28,0,0,294.55,0.0,0.0
powelni01w,10,0,0.0,SAC,SAC,WE,6,0,,,,12,22,34,7,10,5,12,6,14,,,bouceje01w,1,3,10,0,0,34,34,0,0,648.0499999999997,0.0,0.0
walkede01w,10,0,0.0,SAC,SAC,WE,6,0,,,,12,22,34,7,10,5,12,6,14,,,bouceje01w,1,3,10,0,0,34,30,0,0,387.3,0.0,0.0
azzije01w,1,0,0.0,UTA,SAS,WE,5,0,,,,18,14,32,12,4,6,10,13,8,,,willifr99w,0,18,14,0,0,15,15,0,0,238.20000000000002,0.0,0.0
dydekma01w,1,0,0.0,UTA,SAS,WE,5,0,,,,18,14,32,12,4,6,10,13,8,,,willifr99w,0,18,14,0,0,32,32,0,0,419.0,0.0,0.0
fresest01w,1,0,0.0,UTA,SAS,WE,5,0,,,,18,14,32,12,4,6,10,13,8,,,willifr99w,0,18,14,0,0,21,0,0,0,97.90000000000002,0.0,0.0
gaithka01w,1,1,0.0,UTA,SAS,WE,5,0,,,,18,14,32,12,4,6,10,13,8,,,willifr99w,0,18,14,0,0,9,0,0,0,26.300000000000004,0.0,0.0
goodsad01w,1,0,0.0,UTA,SAS,WE,5,0,,,,18,14,32,12,4,6,10,13,8,,,willifr99w,0,18,14,0,0,29,28,0,0,539.9999999999999,0.0,0.0
herriam01w,1,0,0.0,UTA,SAS,WE,5,0,,,,18,14,32,12,4,6,10,13,8,,,willifr99w,0,18,14,0,0,25,0,0,0,141.45,0.0,0.0
hledeko01w,1,0,0.0,UTA,SAS,WE,5,0,,,,18,14,32,12,4,6,10,13,8,,,willifr99w,0,18,14,0,0,31,31,0,0,411.2,0.0,0.0
hopeky01w,1,0,0.0,UTA,SAS,WE,5,0,,,,18,14,32,12,4,6,10,13,8,,,willifr99w,0,18,14,0,0,3,0,0,0,2.5500000000000003,0.0,0.0
ivanyda01w,1,0,0.0,UTA,SAS,WE,5,0,,,,18,14,32,12,4,6,10,13,8,,,willifr99w,0,18,14,0,0,27,16,0,0,190.89999999999998,0.0,0.0
johnsla01w,1,0,0.0,UTA,SAS,WE,5,0,,,,18,14,32,12,4,6,10,13,8,,,willifr99w,0,18,14,0,0,29,6,0,0,209.85000000000002,0.0,0.0
mulitna01w,1,0,0.0,UTA,SAS,WE,5,0,,,,18,14,32,12,4,6,10,13,8,,,willifr99w,0,18,14,0,0,22,3,0,0,123.85,0.0,0.0
rasmukr01w,1,1,0.0,UTA,SAS,WE,5,0,,,,18,14,32,12,4,6,10,13,8,,,willifr99w,0,18,14,0,0,1,0,0,0,2.6500000000000004,0.0,0.0
starbka01w,1,0,0.0,UTA,SAS,WE,5,0,,,,18,14,32,12,4,6,10,13,8,,,willifr99w,0,18,14,0,0,29,0,0,0,162.39999999999998,0.0,0.0
willina01w,1,0,0.0,UTA,SAS,WE,5,0,,,,18,14,32,12,4,6,10,13,8,,,willifr99w,0,18,14,0,0,29,29,0,0,646.5499999999997,0.0,1.0
azzije01w,2,0,0.0,UTA,SAS,WE,3,1,L,,,19,13,32,9,7,10,6,11,10,0.0,2.0,harveca99w,2,14,5,0,2,32,32,2,2,492.65000000000003,24.800000000000004,1.0
consuca01w,2,0,0.0,UTA,SAS,WE,3,1,L,,,19,13,32,9,7,10,6,11,10,0.0,2.0,harveca99w,2,14,5,0,2,15,0,1,0,14.150000000000004,2.3500000000000005,1.0
dickeke01w,2,0,0.0,UTA,SAS,WE,3,1,L,,,19,13,32,9,7,10,6,11,10,0.0,2.0,harveca99w,2,14,5,0,2,4,0,0,0,2.1,0.0,1.0
dydekma01w,2,0,0.0,UTA,SAS,WE,3,1,L,,,19,13,32,9,7,10,6,11,10,0.0,2.0,harveca99w,2,14,5,0,2,32,32,2,2,515.15,37.949999999999996,1.0
ferdima01w,2,0,0.0,UTA,SAS,WE,3,1,L,,,19,13,32,9,7,10,6,11,10,0.0,2.0,harveca99w,2,14,5,0,2,32,22,2,2,438.80000000000007,37.599999999999994,1.0
goodsad01w,2,0,0.0,UTA,SAS,WE,3,1,L,,,19,13,32,9,7,10,6,11,10,0.0,2.0,harveca99w,2,14,5,0,2,28,25,2,2,423.8999999999999,38.95000000000001,1.0
herriam01w,2,0,0.0,UTA,SAS,WE,3,1,L,,,19,13,32,9,7,10,6,11,10,0.0,2.0,harveca99w,2,14,5,0,2,32,1,2,0,189.05000000000004,6.6499999999999995,1.0
hledeko01w,2,0,0.0,UTA,SAS,WE,3,1,L,,,19,13,32,9,7,10,6,11,10,0.0,2.0,harveca99w,2,14,5,0,2,27,10,2,0,206.45,6.35,1.0
johnsla01w,2,0,0.0,UTA,SAS,WE,3,1,L,,,19,13,32,9,7,10,6,11,10,0.0,2.0,harveca99w,2,14,5,0,2,26,0,2,0,88.35,6.250000000000001,1.0
pavlimi01w,2,0,0.0,UTA,SAS,WE,3,1,L,,,19,13,32,9,7,10,6,11,10,0.0,2.0,harveca99w,2,14,5,0,2,10,0,1,0,7.300000000000001,0.4,1.0
starbka01w,2,0,0.0,UTA,SAS,WE,3,1,L,,,19,13,32,9,7,10,6,11,10,0.0,2.0,harveca99w,2,14,5,0,2,23,7,1,0,145.64999999999998,0.6,1.0
willina01w,2,0,0.0,UTA,SAS,WE,3,1,L,,,19,13,32,9,7,10,6,11,10,0.0,2.0,harveca99w,2,14,5,0,2,31,31,2,2,570.8499999999999,28.100000000000005,1.0
aguilel01w,3,0,0.0,UTA,SAS,WE,3,1,W,,,20,12,32,12,4,8,8,12,9,2.0,3.0,harveca99w,0,20,12,2,3,28,0,2,0,63.25000000000001,1.4000000000000001,1.0
azzije01w,3,0,0.0,UTA,SAS,WE,3,1,W,,,20,12,32,12,4,8,8,12,9,2.0,3.0,harveca99w,0,20,12,2,3,32,32,5,5,495.09999999999997,78.85000000000001,1.0
caufila01w,3,0,0.0,UTA,SAS,WE,3,1,W,,,20,12,32,12,4,8,8,12,9,2.0,3.0,harveca99w,0,20,12,2,3,8,0,0,0,27.900000000000002,0.0,1.0
crockda01w,3,0,0.0,UTA,SAS,WE,3,1,W,,,20,12,32,12,4,8,8,12,9,2.0,3.0,harveca99w,0,20,12,2,3,18,0,1,0,39.75,1.5000000000000002,1.0
dydekma01w,3,0,0.0,UTA,SAS,WE,3,1,W,,,20,12,32,12,4,8,8,12,9,2.0,3.0,harveca99w,0,20,12,2,3,30,27,5,5,526.35,88.8,1.0
ferdima01w,3,0,0.0,UTA,SAS,WE,3,1,W,,,20,12,32,12,4,8,8,12,9,2.0,3.0,harveca99w,0,20,12,2,3,32,32,5,5,563.1,91.14999999999999,1.0
gardnan01w,3,0,0.0,UTA,SAS,WE,3,1,W,,,20,12,32,12,4,8,8,12,9,2.0,3.0,harveca99w,0,20,12,2,3,30,2,3,0,95.25,7.3500000000000005,1.0
goodsad01w,3,0,0.0,UTA,SAS,WE,3,1,W,,,20,12,32,12,4,8,8,12,9,2.0,3.0,harveca99w,0,20,12,2,3,32,32,5,5,583.4,87.60000000000002,1.0
herriam01w,3,0,0.0,UTA,SAS,WE,3,1,W,,,20,12,32,12,4,8,8,12,9,2.0,3.0,harveca99w,0,20,12,2,3,28,3,2,0,115.90000000000002,3.5000000000000004,1.0
johnsla01w,3,0,0.0,UTA,SAS,WE,3,1,W,,,20,12,32,12,4,8,8,12,9,2.0,3.0,harveca99w,0,20,12,2,3,28,1,5,0,114.19999999999999,20.7,1.0
randase01w,3,2,0.0,UTA,SAS,WE,3,1,W,,,20,12,32,12,4,8,8,12,9,2.0,3.0,harveca99w,0,20,12,2,3,8,0,5,0,71.5,29.05,1.0
starbka01w,3,1,0.0,UTA,SAS,WE,3,1,W,,,20,12,32,12,4,8,8,12,9,2.0,3.0,harveca99w,0,20,12,2,3,15,0,0,0,42.45,0.0,1.0
willina01w,3,0,0.0,UTA,SAS,WE,3,1,W,,,20,12,32,12,4,8,8,12,9,2.0,3.0,harveca99w,0,20,12,2,3,31,31,5,5,497.50000000000006,96.49999999999997,0.0
azzije01w,4,0,0.0,SAS,SAS,WE,6,0,,,,12,22,34,9,8,3,14,10,14,,,dailesh99w,2,6,6,0,0,34,34,0,0,454.0,0.0,0.0
barksla01w,4,0,0.0,SAS,SAS,WE,6,0,,,,12,22,34,9,8,3,14,10,14,,,dailesh99w,2,6,6,0,0,26,0,0,0,88.2,0.0,0.0
crawlsy01w,4,0,0.0,SAS,SAS,WE,6,0,,,,12,22,34,9,8,3,14,10,14,,,dailesh99w,2,6,6,0,0,33,8,0,0,217.7,0.0,0.0
dillata01w,4,0,0.0,SAS,SAS,WE,6,0,,,,12,22,34,9,8,3,14,10,14,,,dailesh99w,2,6,6,0,0,24,0,0,0,71.24999999999999,0.0,0.0
dydekma01w,4,0,0.0,SAS,SAS,WE,6,0,,,,12,22,34,9,8,3,14,10,14,,,dailesh99w,2,6,6,0,0,34,34,0,0,535.7,0.0,0.0
ferdima01w,4,0,0.0,SAS,SAS,WE,6,0,,,,12,22,34,9,8,3,14,10,14,,,dailesh99w,2,6,6,0,0,34,34,0,0,588.25,0.0,0.0
goodsad01w,4,0,0.0,SAS,SAS,WE,6,0,,,,12,22,34,9,8,3,14,10,14,,,dailesh99w,2,6,6,0,0,33,32,0,0,480.70000000000005,0.0,0.0
jacksgw01w,4,0,0.0,SAS,SAS,WE,6,0,,,,12,22,34,9,8,3,14,10,14,,,dailesh99w,2,6,6,0,0,33,26,0,0,436.0,0.0,0.0
johnsla01w,4,0,0.0,SAS,SAS,WE,6,0,,,,12,22,34,9,8,3,14,10,14,,,dailesh99w,2,6,6,0,0,31,1,0,0,105.94999999999999,0.0,0.0
millsta01w,4,0,0.0,SAS,SAS,WE,6,0,,,,12,22,34,9,8,3,14,10,14,,,dailesh99w,2,6,6,0,0,29,0,0,0,89.74999999999997,0.0,0.0
randase01w,4,0,0.0,SAS,SAS,WE,6,0,,,,12,22,34,9,8,3,14,10,14,,,dailesh99w,2,6,6,0,0,33,1,0,0,136.65,0.0,0.0
bibrzag01w,5,0,0.0,SAS,SAS,WE,7,0,,,,9,25,34,6,11,3,14,6,16,,,brownde01w,2,6,20,0,0,24,9,0,0,221.75,0.0,0.0
dillata01w,5,0,0.0,SAS,SAS,WE,7,0,,,,9,25,34,6,11,3,14,6,16,,,brownde01w,2,6,20,0,0,23,0,0,0,72.99999999999999,0.0,0.0
dydekma01w,5,0,0.0,SAS,SAS,WE,7,0,,,,9,25,34,6,11,3,14,6,16,,,brownde01w,2,6,20,0,0,34,24,0,0,337.80000000000007,0.0,0.0
ferdima01w,5,0,0.0,SAS,SAS,WE,7,0,,,,9,25,34,6,11,3,14,6,16,,,brownde01w,2,6,20,0,0,17,17,0,0,250.85000000000002,0.0,0.0
goodsad01w,5,0,0.0,SAS,SAS,WE,7,0,,,,9,25,34,6,11,3,14,6,16,,,brownde01w,2,6,20,0,0,34,34,0,0,508.7,0.0,0.0
hicksje01w,5,0,0.0,SAS,SAS,WE,7,0,,,,9,25,34,6,11,3,14,6,16,,,brownde01w,2,6,20,0,0,27,10,0,0,172.30000000000004,0.0,0.0
jacksgw01w,5,1,0.0,SAS,SAS,WE,7,0,,,,9,25,34,6,11,3,14,6,16,,,brownde01w,2,6,20,0,0,19,4,0,0,112.3,0.0,0.0
johnssh01w,5,0,0.0,SAS,SAS,WE,7,0,,,,9,25,34,6,11,3,14,6,16,,,brownde01w,2,6,20,0,0,31,30,0,0,427.69999999999993,0.0,0.0
pennjo01w,5,0,0.0,SAS,SAS,WE,7,0,,,,9,25,34,6,11,3,14,6,16,,,brownde01w,2,6,20,0,0,1,0,0,0,2.9500000000000006,0.0,0.0
randase01w,5,0,0.0,SAS,SAS,WE,7,0,,,,9,25,34,6,11,3,14,6,16,,,brownde01w,2,6,20,0,0,29,8,0,0,199.10000000000005,0.0,0.0
stevema01w,5,0,0.0,SAS,SAS,WE,7,0,,,,9,25,34,6,11,3,14,6,16,,,brownde01w,2,6,20,0,0,29,0,0,0,87.75000000000003,0.0,0.0
thomala01w,5,0,0.0,SAS,SAS,WE,7,0,,,,9,25,34,6,11,3,14,6,16,,,brownde01w,2,6,20,0,0,31,30,0,0,504.20000000000005,0.0,0.0
williad01w,5,2,0.0,SAS,SAS,WE,7,0,,,,9,25,34,6,11,3,14,6,16,,,brownde01w,2,6,20,0,0,12,0,0,0,58.30000000000001,0.0,0.0
willito01w,5,0,0.0,SAS,SAS,WE,7,0,,,,9,25,34,6,11,3,14,6,16,,,brownde01w,2,6,20,0,0,26,4,0,0,143.45000000000002,0.0,0.0
yilmane01w,5,0,0.0,SAS,SAS,WE,7,0,,,,9,25,34,6,11,3,14,6,16,,,brownde01w,2,6,20,0,0,7,0,0,0,33.10000000000001,0.0,0.0
anderch01w,6,0,0.0,SAS,SAS,WE,7,0,,,,7,27,34,5,12,2,15,3,19,,,hugheda99w,0,7,27,0,0,34,19,0,0,278.55,0.0,0.0
campbed01w,6,0,0.0,SAS,SAS,WE,7,0,,,,7,27,34,5,12,2,15,3,19,,,hugheda99w,0,7,27,0,0,28,2,0,0,86.94999999999999,0.0,0.0
dillata01w,6,0,0.0,SAS,SAS,WE,7,0,,,,7,27,34,5,12,2,15,3,19,,,hugheda99w,0,7,27,0,0,10,0,0,0,18.749999999999996,0.0,0.0
elysh01w,6,0,0.0,SAS,SAS,WE,7,0,,,,7,27,34,5,12,2,15,3,19,,,hugheda99w,0,7,27,0,0,31,11,0,0,215.9,0.0,0.0
ferdima01w,6,0,0.0,SAS,SAS,WE,7,0,,,,7,27,34,5,12,2,15,3,19,,,hugheda99w,0,7,27,0,0,31,31,0,0,497.7999999999999,0.0,0.0
ivanyda01w,6,0,0.0,SAS,SAS,WE,7,0,,,,7,27,34,5,12,2,15,3,19,,,hugheda99w,0,7,27,0,0,30,14,0,0,192.15,0.0,0.0
johnssh01w,6,0,0.0,SAS,SAS,WE,7,0,,,,7,27,34,5,12,2,15,3,19,,,hugheda99w,0,7,27,0,0,34,33,0,0,487.7000000000001,0.0,0.0
mccrani01w,6,0,0.0,SAS,SAS,WE,7,0,,,,7,27,34,5,12,2,15,3,19,,,hugheda99w,0,7,27,0,0,23,5,0,0,96.24999999999999,0.0,0.0
ngoyibe01w,6,0,0.0,SAS,SAS,WE,7,0,,,,7,27,34,5,12,2,15,3,19,,,hugheda99w,0,7,27,0,0,26,0,0,0,130.0,0.0,0.0
palmewe01w,6,0,0.0,SAS,SAS,WE,7,0,,,,7,27,34,5,12,2,15,3,19,,,hugheda99w,0,7,27,0,0,34,29,0,0,437.24999999999994,0.0,0.0
thomala01w,6,0,0.0,SAS,SAS,WE,7,0,,,,7,27,34,5,12,2,15,3,19,,,hugheda99w,0,7,27,0,0,21,12,0,0,235.70000000000005,0.0,0.0
weckeke01w,6,0,0.0,SAS,SAS,WE,7,0,,,,7,27,34,5,12,2,15,3,19,,,hugheda99w,0,7,27,0,0,1,0,0,0,5.3500000000000005,0.0,0.0
anderch01w,7,0,0.0,SAS,SAS,WE,6,0,,,,13,21,34,6,11,7,10,10,10,,,hugheda99w,0,13,21,0,0,23,20,0,0,203.15000000000006,0.0,0.0
bibrzag01w,7,0,0.0,SAS,SAS,WE,6,0,,,,13,21,34,6,11,7,10,10,10,,,hugheda99w,0,13,21,0,0,32,22,0,0,421.7,0.0,0.0
elysh01w,7,0,0.0,SAS,SAS,WE,6,0,,,,13,21,34,6,11,7,10,10,10,,,hugheda99w,0,13,21,0,0,12,1,0,0,64.95000000000002,0.0,0.0
ivanyda01w,7,0,0.0,SAS,SAS,WE,6,0,,,,13,21,34,6,11,7,10,10,10,,,hugheda99w,0,13,21,0,0,31,1,0,0,119.80000000000001,0.0,0.0
johnssh01w,7,0,0.0,SAS,SAS,WE,6,0,,,,13,21,34,6,11,7,10,10,10,,,hugheda99w,0,13,21,0,0,32,32,0,0,440.09999999999997,0.0,0.0
johnsvi01w,7,0,0.0,SAS,SAS,WE,6,0,,,,13,21,34,6,11,7,10,10,10,,,hugheda99w,0,13,21,0,0,34,34,0,0,487.8000000000001,0.0,0.0
kingija01w,7,0,0.0,SAS,SAS,WE,6,0,,,,13,21,34,6,11,7,10,10,10,,,hugheda99w,0,13,21,0,0,18,1,0,0,45.39999999999999,0.0,0.0
thomala01w,7,0,0.0,SAS,SAS,WE,6,0,,,,13,21,34,6,11,7,10,10,10,,,hugheda99w,0,13,21,0,0,19,0,0,0,198.79999999999998,0.0,0.0
weckeke01w,7,0,0.0,SAS,SAS,WE,6,0,,,,13,21,34,6,11,7,10,10,10,,,hugheda99w,0,13,21,0,0,34,11,0,0,269.94999999999993,0.0,0.0
youngso01w,7,0,0.0,SAS,SAS,WE,6,0,,,,13,21,34,6,11,7,10,10,10,,,hugheda99w,0,13,21,0,0,34,34,0,0,549.4000000000001,0.0,1.0
